248,RENNER SPRINGS 0862 NT,-18.3185553,133.795648
249,TABLELANDS 0862 NT,-19.7100502,135.8254025
250,WARREGO 0862 NT,-19.5127705,134.068414
251,ALICE SPRINGS 0870 NT,-23.698042,133.8807471
252,ARALUEN 0870 NT,-23.6961218,133.8529919
253,ARUMBERA 0870 NT,-23.7018903,133.8768733
254,BRAITLING 0870 NT,-23.6753134,133.8649341
255,CICCONE 0870 NT,-23.692579,133.8697101
256,CONNELLAN 0870 NT,-23.7721333,133.9123847
257,DESERT SPRINGS 0870 NT,-23.7142463,133.8888096
258,EAST SIDE 0870 NT,-23.6887032,133.900743
269,UNDOOLYA 0870 NT,-23.696888,133.9600237
270,WHITE GUMS 0870 NT,-23.7548953,133.7716579
271,ALI CURUNG 0872 NT,-21.0027811,134.4048542
272,AMOONGUNA 0872 NT,-23.7637984,133.9293711
273,AMPILATWATJA 0872 NT,-21.6564928,135.2252613
274,ANATYE 0872 NT,-22.6892523,136.4114532
275,ANMATJERE 0872 NT,-22.2461276,133.4105787
276,AREYONGA 0872 NT,-24.073056,132.269167
277,ATITJERE 0872 NT,-22.9797402,134.9323404
278,BARROW CREEK 0872 NT,-21.379898,133.975551
279,BURT PLAIN 0872 NT,-23.51854,133.7845479
280,CANTEEN CREEK 0872 NT,-20.6399983,135.5877235
291,HART 0872 NT,-22.9799349,134.9188043
292,HART RANGE 0872 NT,-22.9799349,134.9188043
293,HERMANNSBURG 0872 NT,-23.943056,132.777778
294,HUGH 0872 NT,-23.8127683,133.8473183
295,IMANPA 0872 NT,-25.1298613,132.5698017
297,ININTI STORE 0872 NT,-25.3513693,131.0642549
298,KALTUKATJARA 0872 NT,-24.874167,129.083611
299,KINGS CREEK STATION 0872 NT,-24.404167,131.818685
300,KINTORE 0872 NT,-23.276389,129.390278
301,KIWIRRKURRA 0872 WA,-22.8150723,127.7620053
302,KULGERA 0872 NT,-25.84363,133.287903
303,KUNPARRKA 0872 NT,-23.1989239,131.8009317
315,NYIRRIPI 0872 NT,-22.6522989,130.5686492
316,PAPUNYA 0872 NT,-23.2038559,131.9146854
317,PATJARR 0872 WA,-24.6159259,126.3142776
318,PETERMANN 0872 NT,-24.2563672,131.4955633
319,SANDOVER 0872 NT,-21.8147452,135.9358426
320,SANTA TERESA 0872 NT,-24.129318,134.3741498
321,SIMPSON 0872 NT,-25.0099639,136.923698
322,TANAMI 0872 NT,-20.9494266,130.6807101
323,TARA 0872 NT,-21.4895705,133.9961042
324,TELEGRAPH STATION 0872 NT,-23.672152,133.885853
325,TI TREE 0872 NT,-22.1285552,133.4172066
326,TITJIKALA 0872 NT,-24.6802302,134.0751086
328,TJUKURLA 0872 NT,-25.042992,128.303103
329,WALLACE ROCKHOLE 0872 NT,-24.123614,133.0898857
330,WILLOWRA 0872 NT,-21.2477653,132.6111369
331,WILORA 0872 NT,-21.7462792,133.7262246
333,WUTUNUGURRA 0872 NT,-20.4632175,135.2513072
334,YUELAMU 0872 NT,-22.2569675,132.2074134
335,YUENDUMU 0872 NT,-22.2538136,131.7957309
336,YULARA 0872 NT,-25.2334936,130.9848698
337,GAPUWIYAK 0880 NT,-12.5032,135.8057
348,THE UNIVERSITY OF SYDNEY 2006 NSW,-33.888584,151.1873473
349,ULTIMO 2007 NSW,-33.88223,151.19696
350,CHIPPENDALE 2008 NSW,-33.8863,151.1999
351,PYRMONT 2009 NSW,-33.8687895,151.1942171
352,DARLINGHURST 2010 NSW,-33.8780176,151.2204441
353,SURRY HILLS 2010 NSW,-33.886111,151.211111
354,ELIZABETH BAY 2011 NSW,-33.87143,151.22841
355,POTTS POINT 2011 NSW,-33.86795,151.22411
356,RUSHCUTTERS BAY 2011 NSW,-33.8742991,151.2284588
357,WOOLLOOMOOLOO 2011 NSW,-33.8704,151.2223
359,BEACONSFIELD 2015 NSW,-33.91096,151.19995
358,ALEXANDRIA 2015 NSW,-33.90166,151.20007
360,EVELEIGH 2015 NSW,-33.895,151.191
361,REDFERN 2016 NSW,-33.89333999999999,151.20461
362,WATERLOO 2017 NSW,-33.9004,151.20664
363,ZETLAND 2017 NSW,-33.908,151.2105
364,EASTLAKES 2018 NSW,-33.9219899,151.20733
365,ROSEBERY 2018 NSW,-33.92369,151.20528
366,BANKSMEADOW 2019 NSW,-33.95731,151.20699
449,NAREMBURN 2065 NSW,-33.81925,151.19971
377,BONDI 2026 NSW,-33.89195,151.26099
379,NORTH BONDI 2026 NSW,-33.8879,151.2808
378,BONDI BEACH 2026 NSW,-33.8914755,151.2766845
380,TAMARAMA 2026 NSW,-33.898,151.268
381,DARLING POINT 2027 NSW,-33.87021,151.23746
382,EDGECLIFF 2027 NSW,-33.8799875,151.2357452
384,POINT PIPER 2027 NSW,-33.87045,151.25097
385,DOUBLE BAY 2028 NSW,-33.8788259,151.2437606
386,ROSE BAY 2029 NSW,-33.8754209,151.265623
387,DOVER HEIGHTS 2030 NSW,-33.87185,151.27837
388,VAUCLUSE 2030 NSW,-33.85582,151.2712
389,WATSONS BAY 2030 NSW,-33.8398183,151.2816573
390,CLOVELLY 2031 NSW,-33.9121,151.2629
391,RANDWICK 2031 NSW,-33.91643,151.23653
392,DACEYVILLE 2032 NSW,-33.92793,151.22349
393,KINGSFORD 2032 NSW,-33.92457,151.22765
394,KENSINGTON 2033 NSW,-33.9096151,151.2189869
395,COOGEE 2034 NSW,-33.919,151.2555
396,SOUTH COOGEE 2034 NSW,-33.933,151.259
397,MAROUBRA 2035 NSW,-33.9495,151.2437
398,PAGEWOOD 2035 NSW,-33.9421,151.22287
399,GLEBE 2036 NSW,-33.8794258,151.186875
410,GLEBE 2037 NSW,-33.87978,151.18541
411,ANNANDALE 2038 NSW,-33.8824062,151.1723645
412,ROZELLE 2039 NSW,-33.86488,151.16735
413,LEICHHARDT 2040 NSW,-33.8847,151.1573
414,LILYFIELD 2040 NSW,-33.87303,151.16601
415,BALMAIN 2041 NSW,-33.85895,151.17906
416,BALMAIN EAST 2041 NSW,-33.85811,151.19017
417,BIRCHGROVE 2041 NSW,-33.85275,151.18024
418,NEWTOWN 2042 NSW,-33.897,151.1793
419,ERSKINEVILLE 2043 NSW,-33.90476,151.18479
420,ST PETERS 2044 NSW,-33.90951,151.17723
421,SYDENHAM 2044 NSW,-33.9158055,151.1679944
432,STANMORE 2048 NSW,-33.8920561,151.165081
433,LEWISHAM 2049 NSW,-33.8949,151.144415
435,CAMPERDOWN 2050 NSW,-33.8899117,151.1767348
434,PETERSHAM 2049 NSW,-33.8961,151.1543
436,UNSW SYDNEY 2052 NSW,-33.917347,151.2312675
437,HMAS PLATYPUS 2060 NSW,-33.843967,151.216454
438,LAVENDER BAY 2060 NSW,-33.8435728,151.2069658
450,ST LEONARDS 2065 NSW,-33.8227402,151.1942171
451,WOLLSTONECRAFT 2065 NSW,-33.83356,151.19128
452,NORTH SYDNEY 2066 NSW,-33.83965,151.20541
453,LANE COVE 2066 NSW,-33.8148708,151.1664351
454,LANE COVE NORTH 2066 NSW,-33.807,151.164
455,LANE COVE WEST 2066 NSW,-33.812,151.15
456,LINLEY POINT 2066 NSW,-33.8274222,151.1497868
457,LONGUEVILLE 2066 NSW,-33.83309,151.16494
458,NORTHWOOD 2066 NSW,-33.82813000000001,151.17619
459,CHATSWOOD 2067 NSW,-33.80077,151.1796
460,CHATSWOOD EAST 2067 NSW,-33.80077,151.1796
461,CHATSWOOD WEST 2067 NSW,-33.7966739,151.1621677
462,CASTLECRAG 2068 NSW,-33.80137,151.22007
463,MIDDLE COVE 2068 NSW,-33.7938,151.2086
464,NORTH WILLOUGHBY 2068 NSW,-33.795,151.204
465,WILLOUGHBY 2068 NSW,-33.8071059,151.1993737
466,WILLOUGHBY EAST 2068 NSW,-33.799,151.206
467,CASTLE COVE 2069 NSW,-33.78464,151.20642
468,ROSEVILLE 2069 NSW,-33.78903,151.17119
479,TURRAMURRA 2074 NSW,-33.7338,151.1301
480,WARRAWEE 2074 NSW,-33.725,151.12338
481,ST IVES 2075 NSW,-33.72136,151.16844
482,ST IVES CHASE 2075 NSW,-33.711,151.1595
483,NORMANHURST 2076 NSW,-33.7245321,151.0970108
484,NORTH WAHROONGA 2076 NSW,-33.701,151.126
485,WAHROONGA 2076 NSW,-33.7183,151.1187
486,ASQUITH 2077 NSW,-33.689,151.105
487,HORNSBY 2077 NSW,-33.70489999999999,151.09901
488,HORNSBY HEIGHTS 2077 NSW,-33.6722,151.0988
489,WAITARA 2077 NSW,-33.7083472,151.1068252
490,MOUNT COLAH 2079 NSW,-33.6709087,151.125756
491,MOUNT KURING-GAI 2080 NSW,-33.6500724,151.134494
492,BEROWRA 2081 NSW,-33.62562,151.14676
493,COWAN 2081 NSW,-33.59072,151.16956
494,BEROWRA CREEK 2082 NSW,-33.5988104,151.134494
505,DUFFYS FOREST 2084 NSW,-33.67525,151.19789
506,TERREY HILLS 2084 NSW,-33.683,151.223
507,BELROSE 2085 NSW,-33.73,151.22
508,DAVIDSON 2085 NSW,-33.73801,151.19297
509,FRENCHS FOREST 2086 NSW,-33.7473073,151.2248157
510,FRENCHS FOREST 2087 NSW,-33.773259,151.2160726
511,FORESTVILLE 2087 NSW,-33.7613,151.2113
512,KILLARNEY HEIGHTS 2087 NSW,-33.7742,151.2155
513,MOSMAN 2088 NSW,-33.8303776,151.2393885
514,KURRABA POINT 2089 NSW,-33.843,151.223
515,NEUTRAL BAY 2089 NSW,-33.83450000000001,151.2184
516,CREMORNE 2090 NSW,-33.82886939999999,151.2255485
517,CREMORNE POINT 2090 NSW,-33.84076,151.22789
518,SEAFORTH 2092 NSW,-33.7927181,151.2423032
520,BALGOWLAH HEIGHTS 2093 NSW,-33.8072234,151.2641654
519,BALGOWLAH 2093 NSW,-33.79645,151.25854
521,CLONTARF 2093 NSW,-33.80834,151.25342
522,MANLY VALE 2093 NSW,-33.783,151.2622
523,NORTH BALGOWLAH 2093 NSW,-33.785604,151.2495903
524,FAIRLIGHT 2094 NSW,-33.7940757,151.2729111
535,NORTH CURL CURL 2099 NSW,-33.7645,151.2973
536,ALLAMBIE HEIGHTS 2100 NSW,-33.7624,151.25
537,BEACON HILL 2100 NSW,-33.7522,151.256
538,BROOKVALE 2100 NSW,-33.7653,151.27041
539,NORTH MANLY 2100 NSW,-33.7754,151.2689
540,OXFORD FALLS 2100 NSW,-33.7352,151.2469
541,ELANORA HEIGHTS 2101 NSW,-33.70102,151.2789
542,INGLESIDE 2101 NSW,-33.6823,151.26315
543,NARRABEEN 2101 NSW,-33.7231,151.2952
544,NORTH NARRABEEN 2101 NSW,-33.7065,151.2884
545,WARRIEWOOD 2102 NSW,-33.6881414,151.2947775
546,MONA VALE 2103 NSW,-33.6757024,151.3064407
547,BAYVIEW 2104 NSW,-33.6610245,151.2889461
548,CHURCH POINT 2105 NSW,-33.6544,151.2791
549,ELVINA BAY 2105 NSW,-33.639515,151.277825
551,MCCARRS CREEK 2105 NSW,-33.6631908,151.2561613
550,LOVETT BAY 2105 NSW,-33.6296855,151.2816573
553,SCOTLAND ISLAND 2105 NSW,-33.6395909,151.290404
552,MORNING BAY 2105 NSW,-33.627,151.287
554,NEWPORT 2106 NSW,-33.6564,151.3137
555,AVALON 2107 NSW,-33.6302836,151.3297698
556,AVALON BEACH 2107 NSW,-33.6302836,151.3297698
567,WOOLWICH 2110 NSW,-33.8417,151.16968
568,GLADESVILLE 2111 NSW,-33.8296098,151.125756
569,HENLEY 2111 NSW,-33.84252,151.13475
570,HUNTLEYS COVE 2111 NSW,-33.8385208,151.138135
571,HUNTLEYS POINT 2111 NSW,-33.839,151.147
572,TENNYSON POINT 2111 NSW,-33.832435,151.116938
573,DENISTONE EAST 2112 NSW,-33.79885,151.09948
574,PUTNEY 2112 NSW,-33.827,151.106
575,RYDE 2112 NSW,-33.815278,151.101111
576,EAST RYDE 2113 NSW,-33.81,151.135
577,MACQUARIE PARK 2113 NSW,-33.7934648,151.134494
578,NORTH RYDE 2113 NSW,-33.79242,151.11954
579,DENISTONE 2114 NSW,-33.80085,151.08648
580,DENISTONE WEST 2114 NSW,-33.8007216,151.0777054
581,MEADOWBANK 2114 NSW,-33.81692,151.08333
582,MELROSE PARK 2114 NSW,-33.8145781,151.0718821
583,WEST RYDE 2114 NSW,-33.80818,151.08352
584,ERMINGTON 2115 NSW,-33.8132521,151.0616918
585,RYDALMERE 2116 NSW,-33.8124093,151.0384023
586,DUNDAS 2117 NSW,-33.80404,151.0351
587,DUNDAS VALLEY 2117 NSW,-33.79312,151.05999
588,OATLANDS 2117 NSW,-33.794,151.032
589,TELOPEA 2117 NSW,-33.79417,151.03802
590,CARLINGFORD 2118 NSW,-33.7799114,151.0413133
807,RAMSGATE 2217 NSW,-33.98194,151.14007
601,CHERRYBROOK 2126 NSW,-33.7251,151.04931
602,NEWINGTON 2127 NSW,-33.839,151.055
603,SYDNEY OLYMPIC PARK 2127 NSW,-33.84801,151.06488
604,WENTWORTH POINT 2127 NSW,-33.828026,151.0769775
605,SILVERWATER 2128 NSW,-33.8343506,151.0442244
606,SUMMER HILL 2130 NSW,-33.8922971,151.1359504
607,ASHFIELD 2131 NSW,-33.8909735,151.125756
608,CROYDON 2132 NSW,-33.87904,151.11553
609,CROYDON PARK 2133 NSW,-33.89673450000001,151.1082813
610,BURWOOD 2134 NSW,-33.8799121,151.1024569
611,STRATHFIELD 2135 NSW,-33.8808808,151.0762495
612,BURWOOD HEIGHTS 2136 NSW,-33.8902,151.1052
613,ENFIELD 2136 NSW,-33.89059,151.09246
614,STRATHFIELD SOUTH 2136 NSW,-33.8929126,151.0733379
615,BREAKFAST POINT 2137 NSW,-33.844,151.1129
616,CABARITA 2137 NSW,-33.84802,151.11485
617,CONCORD 2137 NSW,-33.85985,151.10191
618,MORTLAKE 2137 NSW,-33.8405772,151.1060971
619,NORTH STRATHFIELD 2137 NSW,-33.8604,151.08856
620,CONCORD WEST 2138 NSW,-33.8462611,151.0908086
622,RHODES 2138 NSW,-33.82821,151.08569
623,CONCORD REPATRIATION HOSPITAL 2139 NSW,-33.8368152,151.0944475
634,SOUTH GRANVILLE 2142 NSW,-33.8577224,151.0107506
635,BIRRONG 2143 NSW,-33.893,151.023
636,POTTS HILL 2143 NSW,-33.89,151.03
637,REGENTS PARK 2143 NSW,-33.88572,151.02833
638,AUBURN 2144 NSW,-33.8485157,151.0296696
639,CONSTITUTION HILL 2145 NSW,-33.7945,150.9765
640,GIRRAWEEN 2145 NSW,-33.80128,150.94305
641,GREYSTANES 2145 NSW,-33.823244,150.943633
642,MAYS HILL 2145 NSW,-33.8206367,150.9881962
643,PEMULWUY 2145 NSW,-33.817,150.926
644,PENDLE HILL 2145 NSW,-33.80739,150.95518
645,SOUTH WENTWORTHVILLE 2145 NSW,-33.82344,150.96541
646,WENTWORTHVILLE 2145 NSW,-33.807,150.97259
647,WESTMEAD 2145 NSW,-33.80829,150.98208
648,OLD TOONGABBIE 2146 NSW,-33.787,150.966
649,TOONGABBIE 2146 NSW,-33.78606,150.95645
660,PARRAMATTA 2150 NSW,-33.815,151.001111
661,NORTH PARRAMATTA 2151 NSW,-33.8032,151.0055
662,NORTH ROCKS 2151 NSW,-33.77607,151.01984
663,NORTHMEAD 2152 NSW,-33.7902573,150.9918338
664,BAULKAM HILLS 2153 NSW,-33.76288,150.99212
665,BAULKHAM HILLS 2153 NSW,-33.76288,150.99212
666,BELLA VISTA 2153 NSW,-33.742,150.955
667,WINSTON HILLS 2153 NSW,-33.77747,150.97788
668,CASTLE HILL 2154 NSW,-33.7270691,150.9947439
669,BEAUMONT HILLS 2155 NSW,-33.7,150.941
670,KELLYVILLE 2155 NSW,-33.71053,150.95114
671,KELLYVILLE RIDGE 2155 NSW,-33.703,150.919
672,ROUSE HILL 2155 NSW,-33.68162,150.91552
673,ANNANGROVE 2156 NSW,-33.65255,150.94096
674,GLENHAVEN 2156 NSW,-33.70547,151.00334
675,KENTHURST 2156 NSW,-33.6693,151.00158
676,CANOELANDS 2157 NSW,-33.50824,151.06178
677,FOREST GLEN 2157 NSW,-33.55054,151.01974
678,GLENORIE 2157 NSW,-33.60224,151.00247
679,DURAL 2158 NSW,-33.682,151.029
680,MIDDLE DURAL 2158 NSW,-33.6408817,151.0180269
691,CHESTER HILL 2162 NSW,-33.87838,151.00443
692,SEFTON 2162 NSW,-33.88836,151.00713
693,CARRAMAR 2163 NSW,-33.88605,150.96442
694,VILLAWOOD 2163 NSW,-33.88610000000001,150.9788
695,SMITHFIELD 2164 NSW,-33.8535722,150.9406861
696,WETHERILL PARK 2164 NSW,-33.84975000000001,150.91101
697,WOODPARK 2164 NSW,-33.84182699999999,150.962577
698,FAIRFIELD 2165 NSW,-33.87028,150.95622
699,FAIRFIELD EAST 2165 NSW,-33.87177,150.97346
701,FAIRFIELD WEST 2165 NSW,-33.87112,150.92322
700,FAIRFIELD HEIGHTS 2165 NSW,-33.86848,150.94239
702,CABRAMATTA 2166 NSW,-33.894444,150.9375
703,CABRAMATTA WEST 2166 NSW,-33.8947,150.915
704,CANLEY HEIGHTS 2166 NSW,-33.88502,150.9276
705,CANLEY VALE 2166 NSW,-33.88642,150.946
706,LANSVALE 2166 NSW,-33.906913,150.9685549
707,GLENFIELD 2167 NSW,-33.9690916,150.8929227
708,ASHCROFT 2168 NSW,-33.91447,150.8987392
709,BUSBY 2168 NSW,-33.91413000000001,150.88247
710,CARTWRIGHT 2168 NSW,-33.9240777,150.8914686
711,GREEN VALLEY 2168 NSW,-33.90596,150.86681
723,PRESTONS 2170 NSW,-33.94286,150.87116
722,MOUNT PRITCHARD 2170 NSW,-33.898,150.901
724,WARWICK FARM 2170 NSW,-33.91395,150.93739
725,CARNES HILL 2171 NSW,-33.9383285,150.8478522
726,CECIL HILLS 2171 NSW,-33.890278,150.851111
727,ELIZABETH HILLS 2171 NSW,-33.9000666,150.8478522
728,HORNINGSEA PARK 2171 NSW,-33.944,150.844
729,HOXTON PARK 2171 NSW,-33.93382,150.85284
730,LEN WATERS ESTATE 2171 NSW,-33.9143238,150.853667
731,MIDDLETON GRANGE 2171 NSW,-33.915,150.842
732,WEST HOXTON 2171 NSW,-33.93569,150.8308
733,PLEASURE POINT 2172 NSW,-33.96776,150.978
734,SANDY POINT 2172 NSW,-33.976,150.9926
735,VOYAGER POINT 2172 NSW,-33.959,150.979
736,HOLSWORTHY 2173 NSW,-33.9565362,150.9498811
737,WATTLE GROVE 2173 NSW,-33.957,150.941
738,EDMONDSON PARK 2174 NSW,-33.9651827,150.8580282
739,HORSLEY PARK 2175 NSW,-33.848126,150.8493059
740,ABBOTSBURY 2176 NSW,-33.875,150.862
741,BOSSLEY PARK 2176 NSW,-33.86341,150.88364
742,EDENSOR PARK 2176 NSW,-33.88095,150.87516
743,GREENFIELD PARK 2176 NSW,-33.87676,150.88819
744,PRAIRIEWOOD 2176 NSW,-33.861,150.9048
755,GREENACRE 2190 NSW,-33.9092,151.0534
756,MOUNT LEWIS 2190 NSW,-33.915,151.051
757,BELFIELD 2191 NSW,-33.9061117,151.0849848
